4.45,-74.0108652,30.43817177
4.45,-74.0108652,48.73477177
4.45,-74.0108652,67.03137177
4.45,-74.0108652,85.32797177
4.45,-74.0108652,103.6245718
4.45,-74.0108652,121.9211718
4.45,-74.0108652,140.2177718
4.45,-74.0108652,158.5143718
4.45,-74.0108652,176.8109718
4.45,-74.0108652,195.1075718
4.45,-74.0108652,213.4041718
4.45,-74.0108652,231.7007718
4.45,-74.0108652,249.9973718
4.45,-68.581456,-253.150887
4.45,-68.581456,-234.8542364
4.45,-68.581456,-216.5575858
4.45,-68.581456,-198.2609352
4.45,-68.581456,-179.9642846
4.45,-68.581456,-161.667634
4.45,-68.581456,-143.3709834
4.45,-68.581456,-125.0743328
4.45,-68.581456,-106.7776822
4.45,-68.581456,-88.4810316
4.45,-68.581456,-70.184381
4.45,-68.581456,-51.8877304
4.45,-68.581456,-33.5910798
4.45,-68.581456,-15.2944292
4.45,-68.581456,3.0022214
4.45,-68.581456,21.298872
4.45,-68.581456,39.5955226
4.45,-68.581456,57.8921732
4.45,-68.581456,76.1888238
4.45,-68.581456,94.4854744
4.45,-68.581456,112.782125
4.45,-68.581456,131.0787756
4.45,-68.581456,149.3754262
4.45,-68.581456,167.6720768
4.45,-68.581456,185.9687274
4.45,-68.581456,204.265378
4.45,-68.581456,222.5620286
4.45,-68.581456,240.8586792
4.45,-68.581456,259.1553298
4.45,-63.381456,-262.1575512
4.45,-63.381456,-243.8609006
4.45,-63.381456,-225.56425
4.45,-63.381456,-207.2675994
4.45,-63.381456,-188.9709488
4.45,-63.381456,-170.6742982
4.45,-63.381456,-152.3776476
4.45,-63.381456,-134.080997
4.45,-63.381456,-115.7843464
4.45,-63.381456,-97.4876958
4.45,-63.381456,-79.1910452
4.45,-63.381456,-60.8943946
4.45,-63.381456,-42.597744
4.45,-63.381456,-24.3010934
4.45,-63.381456,-6.0044428
4.45,-63.381456,12.2922078
4.45,-63.381456,30.5888584
4.45,-63.381456,48.885509
4.45,-63.381456,67.1821596
4.45,-63.381456,85.4788102
4.45,-63.381456,103.7754608
4.45,-63.381456,122.0721114
4.45,-63.381456,140.368762
4.45,-63.381456,158.6654126
4.45,-63.381456,176.9620632
4.45,-63.381456,195.2587138
4.45,-63.381456,213.5553644
4.45,-63.381456,231.852015
4.45,-63.381456,250.1486656
4.45,-58.181456,-253.150887
4.45,-58.181456,-234.8542364
4.45,-58.181456,-216.5575858
4.45,-58.181456,-198.2609352
4.45,-58.181456,-179.9642846
4.45,-58.181456,-161.667634
4.45,-58.181456,-143.3709834
4.45,-58.181456,-125.0743328
4.45,-58.181456,-106.7776822
4.45,-58.181456,-88.4810316
4.45,-58.181456,-70.184381
4.45,-58.181456,-51.8877304
